flow_id,flow_kind,rank_position_within_kind,rank_sha256,retained_D050,retained_D060,retained_D070,retained_D080,retained_D085,retained_D090,retained_D095,retained_D100,scale
STAT_PLC_C01_M02,MachineStatus,18,c87b158d405b9d1b21e114c5d98a187c7aaa6919fceca60aa670d8be1e979875,False,False,False,True,True,True,True,True,M
STAT_PLC_C05_M01,MachineStatus,19,d6f36aa051df42ed909841d9aa12ed45e47276a2aa3781bb57e5662dc4e5a342,False,False,False,True,True,True,True,True,M
STAT_PLC_C01_M03,MachineStatus,20,de854786a014557384a5e9615f314e40db2d91859d16a6b7d0cfd22065d65f91,False,False,False,False,True,True,True,True,M
STAT_PLC_C07_M02,MachineStatus,21,e1a5e51db831c97b8967da7ed1e6ffd5355d04032133c94b0efdbad8ede24a67,False,False,False,False,False,True,True,True,M
STAT_PLC_C08_M01,MachineStatus,22,e602a38cfbd93e05c69ddab0a720e4cf46f678b1f8a052661bfc677ccd9c4942,False,False,False,False,False,False,True,True,M
STAT_PLC_C03_M01,MachineStatus,23,e79eea8e2beea7ad67f1d8f72c78514270dcb012959652338c36d511725225d6,False,False,False,False,False,False,False,True,M
STAT_PLC_C05_M02,MachineStatus,24,f84e092e392d99001ff8b8ed192ca46b50dc5b2b0395bb9461bf7aa4892daf6d,False,False,False,False,False,False,False,True,M
SC_S2_C04_M02,SensorCyclic,1,0000f0ab8ffdf580996a6f062037b13a975cafa32ad3098497f1f32dc8b0dccb,True,True,True,True,True,True,True,True,M
SC_S4_C06_M02,SensorCyclic,2,048caa5a8c4c0be3aea4bec015e686518bded03411a8b3f93f10a0c26fd0cf0d,True,True,True,True,True,True,True,True,M
SC_S2_C01_M01,SensorCyclic,3,0594bd435658cd1dfa196d9f15d1098fcd2448eeb2617c51dad7e7bcda34e873,True,True,True,True,True,True,True,True,M
SC_S1_C02_M03,SensorCyclic,4,0ab1d81e6b10587bfa49c4ffacd0ba70583b5237f10291a29bda0a7505bb3242,True,True,True,True,True,True,True,True,M
SC_S3_C05_M01,SensorCyclic,5,0b5d411f8045b09befa8ba14ea9ce82e95993701f89c55e83536b249e31ef621,True,True,True,True,True,True,True,True,M
SC_S1_C05_M02,SensorCyclic,6,0cbd015168d4ea47248f4f7673b339f3533dbe7db8d1d6305c8b00c581277d44,True,True,True,True,True,True,True,True,M
SC_S1_C04_M02,SensorCyclic,7,10658f99063982a97fdbd6071c2528fa5e8ba100a40d16e275a0da5e92d39c75,True,True,True,True,True,True,True,True,M
SC_S2_C03_M03,SensorCyclic,8,12edc45483cd04a578c24c9b30295489d28a7fb8ba8c59dce8407279cdd46ad1,True,True,True,True,True,True,True,True,M
SC_S3_C07_M03,SensorCyclic,9,16c4b8958229c9f57ab048f929ebbdf01dbfae45ddc714e3bbb12293e5b45839,True,True,True,True,True,True,True,True,M
SC_S3_C08_M03,SensorCyclic,10,19c0621b3da6f889071037c3924b8d91680377d3ac040926d2f5acef8c4e8f2a,True,True,True,True,True,True,True,True,M
SC_S2_C02_M01,SensorCyclic,11,1a99ef0a2f499fdf3dd467976c09e0f75bb783fe28773caba07c01e9e87f3188,True,True,True,True,True,True,True,True,M
SC_S3_C01_M01,SensorCyclic,12,1e575c0176c151cb449d223e83e6696f2afdc05c30a78567656612d8d70e08cc,True,True,True,True,True,True,True,True,M
SC_S1_C02_M01,SensorCyclic,13,1e71ca3d002f7323412497bbe2cf987fc0350e93882edeb860029d7a2cb637c5,True,True,True,True,True,True,True,True,M
SC_S2_C03_M02,SensorCyclic,14,23b6045c90f28e55e3df23f0d6e1aed451d4df48b0506bcebec60e6428334564,True,True,True,True,True,True,True,True,M
SC_S4_C07_M02,SensorCyclic,15,249039001efb6a6b7d53b340992b94488cde90c12cffc1c10b09b598e5a800ff,True,True,True,True,True,True,True,True,M
SC_S1_C06_M01,SensorCyclic,16,24f0ba72a291cf2778d113bab60946178bd020da80ad9aff3b1c1ba17c7327f4,True,True,True,True,True,True,True,True,M
SC_S3_C03_M01,SensorCyclic,17,25de00ac8f8214fd2af1c86883c1d0c23216c87cd625f6663280ec57ca594493,True,True,True,True,True,True,True,True,M
SC_S2_C01_M03,SensorCyclic,18,28ec38a06de50f24ccd253049f9dcee0b723b332a2c3038a4f2519a4881485fa,True,True,True,True,True,True,True,True,M
SC_S4_C01_M01,SensorCyclic,19,29f710242997cbac3c4c21791c5caeb69af915ce2baa90590ee2934d7365daea,True,True,True,True,True,True,True,True,M
SC_S2_C07_M01,SensorCyclic,20,2ba30e9344c9fc1e7e6c6e599d47bd75cf572ac2f36510c24fabf58bab6ade27,True,True,True,True,True,True,True,True,M
SC_S3_C02_M02,SensorCyclic,21,3103dd266370bb8f4c22779399f330460043bc041936d61117b84d946f3d7acf,True,True,True,True,True,True,True,True,M
SC_S1_C04_M01,SensorCyclic,22,33d339247075e1940fd63b55c4849d966c163e963a073111680c085abb66f2b7,True,True,True,True,True,True,True,True,M
SC_S1_C08_M01,SensorCyclic,23,3788f9c1ba6a7a77b9f5db58bf0f6a17075a4d7960553989d4865c2b4145374c,True,True,True,True,True,True,True,True,M
SC_S2_C04_M01,SensorCyclic,24,39c2d6a0955113ebc164f93735455f84fbaded56743d25a0aec78f154f24bdd6,True,True,True,True,True,True,True,True,M
SC_S1_C03_M03,SensorCyclic,25,43597c615aac0b1f1335aa67ee703afd505f2639978c2536c94e858da6565f6e,True,True,True,True,True,True,True,True,M
SC_S4_C04_M02,SensorCyclic,26,45884ae7f5eeca255c15cccbf7012fd48a7eac55be46c700cc770e271a68497a,True,True,True,True,True,True,True,True,M
SC_S4_C02_M03,SensorCyclic,27,46d86fbb7324a0abdaa96767aebb4d0a9fe81a1438dde7849de4ebb0e78e9b08,True,True,True,True,True,True,True,True,M
SC_S4_C03_M03,SensorCyclic,28,488c0fa959418812cb7264738ed5fd0c19f7e29d736250cea11cb02ea9b1bd1a,True,True,True,True,True,True,True,True,M
SC_S1_C06_M02,SensorCyclic,29,4a7a125ef3fad175fbff72131a5f4776f4817414405f2d650be6921170f77e89,True,True,True,True,True,True,True,True,M
SC_S4_C05_M03,SensorCyclic,30,4b71ba0c73ab9a3f42a98248adf06b462bd862872e346e12d35fceae5d0a9d56,True,True,True,True,True,True,True,True,M
SC_S4_C03_M01,SensorCyclic,31,4d8cd996af8363f6a641fe3c6ecd61c2b8a90257684773c7b847e3523b65d01a,True,True,True,True,True,True,True,True,M
SC_S4_C02_M01,SensorCyclic,32,4ed835c22fdd75b27af3fa50fe6d456439576fae613ed471f126c859addea51c,True,True,True,True,True,True,True,True,M
SC_S2_C06_M02,SensorCyclic,33,4f31fc7f40b37683fd12595c9aa394236b2a9a1c11f05bd472dea6e4af36ddd8,True,True,True,True,True,True,True,True,M
SC_S2_C08_M01,SensorCyclic,34,535bd238ae073c280422b6cc426eb228e295392bddde077d344b2067f0b1c928,True,True,True,True,True,True,True,True,M
SC_S4_C04_M03,SensorCyclic,35,54e5922420c7361dc85b723e77a2f09fb0c5d87dc8d69d8274644b02bd875f8c,True,True,True,True,True,True,True,True,M
SC_S3_C01_M02,SensorCyclic,36,57a48476cc8b97e4d3b594cfaf12b2e56cc90a4d1ab8dd994326b75fb2233051,True,True,True,True,True,True,True,True,M
SC_S2_C08_M02,SensorCyclic,37,5a85d90346a2e534026c8eb81d0d6c17be8c48f5723d47aadad401ff718ccab8,True,True,True,True,True,True,True,True,M
SC_S4_C01_M03,SensorCyclic,38,5c53bd6d5254850e19949d90738f038a32be6678e36f43af48ba1a179ca1baf0,True,True,True,True,True,True,True,True,M
SC_S3_C07_M01,SensorCyclic,39,5eb1affad7be690b9613a525a83bc09043eb685f77095b39a8c0c8d3fd8b03e2,True,True,True,True,True,True,True,True,M
SC_S4_C08_M01,SensorCyclic,40,63b5b377b8cb35ffbc4936772319fe67d0a224fd28e376cfb23549db9dd28ff4,True,True,True,True,True,True,True,True,M
SC_S4_C06_M03,SensorCyclic,41,66b0892608a82f1ce5233993c110a5bf13d4e556dc268ebaeb29830e50c12094,True,True,True,True,True,True,True,True,M
SC_S4_C08_M02,SensorCyclic,42,68f454defbab3cc9ae7f28208c18c947f27d019efdb3b53f42a7574f5861495d,True,True,True,True,True,True,True,True,M
SC_S2_C02_M03,SensorCyclic,43,694bb799b60468f2f5b0fcdf8d0e4026f151d4fbe438a6110d52adac4c5cb6f1,True,True,True,True,True,True,True,True,M
SC_S2_C01_M02,SensorCyclic,44,6c5d263e08d28671c0c2d11f05893da5a7d16760c39ef95ac214f08f8ae6692d,True,True,True,True,True,True,True,True,M
SC_S3_C05_M02,SensorCyclic,45,7075500cfb1817463282b857a0aae754a568e8e321138aae56f540d1b204bd22,True,True,True,True,True,True,True,True,M
SC_S3_C06_M03,SensorCyclic,46,70c4a7662dbedc734ba94be6593e6a8038198dd66e105731de1c55b25e9bfc76,True,True,True,True,True,True,True,True,M
SC_S1_C05_M03,SensorCyclic,47,7271760527fab780a80b1976d0b557dd0d730666487249f0073370c2ce22b8f7,True,True,True,True,True,True,True,True,M
SC_S3_C07_M02,SensorCyclic,48,7733de864a76d62299ad2f252c71a59635508a2479d7d77e8758c4a5633ef4e1,True,True,True,True,True,True,True,True,M
SC_S3_C04_M01,SensorCyclic,49,7837f2706681056e1eb934e9ca3881cec33fa532db1a6c183347126bc99e5c99,False,True,True,True,True,True,True,True,M
SC_S2_C08_M03,SensorCyclic,50,7854b554681b8deb9a5b31a62540fee9a9b01d8f6e2198851736a85ae96f4e2e,False,True,True,True,True,True,True,True,M
SC_S4_C07_M01,SensorCyclic,51,7afa1faa13235a516b3bcf6e010cd14e684df2d6dee305c0db4ea2425b1ee33e,False,True,True,True,True,True,True,True,M
SC_S3_C05_M03,SensorCyclic,52,7bf0ee4f676752487819cac07ffdb0c5e219bac133364c7e8e2089a8c9449c2a,False,True,True,True,True,True,True,True,M
SC_S1_C01_M02,SensorCyclic,53,8261d538704a16ac1523c725f140fdf1559102f083940ba834039ffa8446da55,False,True,True,True,True,True,True,True,M
SC_S3_C03_M02,SensorCyclic,54,85973227194e42fd3f2d5d39483340ae34c35fbdcb29d5377fee94040d404ef6,False,True,True,True,True,True,True,True,M
SC_S2_C07_M03,SensorCyclic,55,85a83ed79ff68f4a0468bc5ca29a316933b6efb76e00e2ff1e984fb9243e723e,False,True,True,True,True,True,True,True,M
SC_S4_C03_M02,SensorCyclic,56,85ee1edfd77a18cc7121b858ca0ad8f3f99f8f7856524c74f3cfb691bc9882af,False,True,True,True,True,True,True,True,M
SC_S4_C01_M02,SensorCyclic,57,873da051bb76979f6f5ca2f209bad8364f68099e5f36adf6c37833b5424ca1a5,False,True,True,True,True,True,True,True,M
SC_S1_C06_M03,SensorCyclic,58,90c30c625dd4035f78589b15f3cfe4f5c73377652ff1eb26b3e0721795d66244,False,False,True,True,True,True,True,True,M
SC_S2_C07_M02,SensorCyclic,59,93c40de69a79ac9da1535cb3d23392c546a9ede3991bb846a01f5691dc7a69e4,False,False,True,True,True,True,True,True,M
SC_S1_C07_M01,SensorCyclic,60,a07cfe6d5404e44077b117c52f53750705a24b9dec68c686a7f2b715a3bb4141,False,False,True,True,True,True,True,True,M
SC_S1_C07_M02,SensorCyclic,61,a12ceec4ad0707433ec26907c4648666140a0a2e5af04391d122ba3d0a101576,False,False,True,True,True,True,True,True,M
SC_S3_C04_M03,SensorCyclic,62,a615afb1739a419b2f3709b7bfb5597241355583871fdfde915d05f8d4ea4804,False,False,True,True,True,True,True,True,M
SC_S3_C04_M02,SensorCyclic,63,a85e6866c3e26665eba3e54798a3d2acb6601dc4a9b20089dd6b27a7a9a8ca70,False,False,True,True,True,True,True,True,M
SC_S1_C08_M03,SensorCyclic,64,a908d3edf0bbdc80ba473131bcc96dbf3841cf2dc3ede1b502175415f00d9efd,False,False,True,True,True,True,True,True,M
SC_S3_C06_M01,SensorCyclic,65,aac34b3ac22b965ebb61144da20cd6cf40cfc72e4275e0ace4150b43f5ea574d,False,False,True,True,True,True,True,True,M
SC_S3_C08_M02,SensorCyclic,66,ade357d2fce32805fbe40c21879d29e99ab2b009d7b9f4d4f7eebd43a57dd050,False,False,True,True,True,True,True,True,M
SC_S2_C05_M03,SensorCyclic,67,b3388d1f71801fc5f3f1a012b5c93464f45954513267bbfe928c1d02d5939d3c,False,False,True,True,True,True,True,True,M
SC_S1_C01_M03,SensorCyclic,68,b3e89146197e1c2e593dcd7fd53b219e8d74cf01801d0d406f22d3ba9a64358b,False,False,False,True,True,True,True,True,M
SC_S1_C02_M02,SensorCyclic,69,b6876f4f185150cae0c308c1749dc6e2d81ae008ace6b6237a6a4af292b9a9bb,False,False,False,True,True,True,True,True,M
SC_S1_C05_M01,SensorCyclic,70,b89b4178e22adfab19e7ddacd92798246a9f29858e5305172af3669bb35dc2ce,False,False,False,True,True,True,True,True,M
SC_S4_C06_M01,SensorCyclic,71,b98097e03533ac558fafa1abc87c8e43c1bf8870c89940c7d1e75625a9b35897,False,False,False,True,True,True,True,True,M
SC_S1_C04_M03,SensorCyclic,72,b9e23ec27f88aede002d622e9f0686cd28998137afd66c6708befb39d0495c52,False,False,False,True,True,True,True,True,M
SC_S4_C07_M03,SensorCyclic,73,bc524fcb01e93aec297f57745eaa6350e10f8e06aca4b469c2138d84724a3955,False,False,False,True,True,True,True,True,M
SC_S1_C03_M01,SensorCyclic,74,c25fec7155e00d09b6fa7d152e3a72808e418393181ffa97c8ae23d705f28742,False,False,False,True,True,True,True,True,M
SC_S2_C03_M01,SensorCyclic,75,c373ed7ed9cee4a69d74cbee66fb09716a67bab7f4a71135ea336f06191ecd92,False,False,False,True,True,True,True,True,M
SC_S3_C01_M03,SensorCyclic,76,ce026ec235fac099326619e1170c426866ed47c6f969d6f84d81f53e6187780c,False,False,False,True,True,True,True,True,M
SC_S3_C08_M01,SensorCyclic,77,d08c7470d9a24ad03614f28930bc096e3180b46a0aae648582ca179e08560c0e,False,False,False,False,True,True,True,True,M
SC_S1_C01_M01,SensorCyclic,78,d70247f7bbc5d866321ee292b887b2674f8a80e3b38ec79acfab93066387c7c2,False,False,False,False,True,True,True,True,M
SC_S2_C04_M03,SensorCyclic,79,d762a7dfe982d9efdd22690be7c91655770fcaaa70c9fdf6d38cc7b43ec79c5e,False,False,False,False,True,True,True,True,M
SC_S3_C06_M02,SensorCyclic,80,d83be414f5c1e2ce482828ed8015a8eff084c925701b95c585a906bbb70d1b2c,False,False,False,False,True,True,True,True,M
SC_S4_C05_M01,SensorCyclic,81,db3c1391d102045cf2dab44d373b2072a0e5af6dd4577dca895fc9c52ca956f3,False,False,False,False,True,True,True,True,M
SC_S4_C02_M02,SensorCyclic,82,dcaeca213adf5b8346e4cf2714ef0703dfbc7738d0fcbca94f07ff48c95cf6b1,False,False,False,False,False,True,True,True,M
SC_S4_C05_M02,SensorCyclic,83,df32209cceeb6eede1936f31311bfa07f890987d2dde872d59a358a5b2b78a70,False,False,False,False,False,True,True,True,M
SC_S2_C06_M01,SensorCyclic,84,e1efe29a90f8412fbbb1b579a8088fc58bd99f8e529d5c80fe0a879196bd3bbd,False,False,False,False,False,True,True,True,M
SC_S1_C07_M03,SensorCyclic,85,e5b4df54d7c87aa779440a79f06bad0ece9a24e6abe21dd30a6a5b3ea7fbfd7b,False,False,False,False,False,True,True,True,M
SC_S2_C06_M03,SensorCyclic,86,e6f8a6bba3185afeed6e3498e6fb807d298b7c3a4facea9a162d4dbe95f15a52,False,False,False,False,False,True,True,True,M
SC_S3_C02_M01,SensorCyclic,87,e863b3fe12338464a269eaa51a5c318f982d2766805619131ddd651ca90a4c0c,False,False,False,False,False,False,True,True,M
SC_S4_C04_M01,SensorCyclic,88,e979200f24a0127f87ab91c3674f29b71e851eabfea08317a47c3fe6dbb96385,False,False,False,False,False,False,True,True,M
SC_S4_C08_M03,SensorCyclic,89,ea92270aacb7ccc9e64f56448bbeb19f88d5918516fca2ea12bf2295733f85b8,False,False,False,False,False,False,True,True,M
SC_S2_C05_M01,SensorCyclic,90,ebd6efa548b5cc749285a800aa3545b4c5ab65bb8d898f42c10dec3bc6b2e024,False,False,False,False,False,False,True,True,M
SC_S1_C08_M02,SensorCyclic,91,f1cf6f2376cf872d196d8b2749c6490dfbe58435d633c1170ccaecaa0f3a9db5,False,False,False,False,False,False,True,True,M
SC_S2_C05_M02,SensorCyclic,92,f2eef03bb0876cbcc25f6aa6951c2d834c823db45ac0c1c2f495cbe781bbd16a,False,False,False,False,False,False,False,True,M
SC_S3_C02_M03,SensorCyclic,93,f38998706097b69ed8598d00b9846abfefe7e9d2de2b612e172b5983945e2b86,False,False,False,False,False,False,False,True,M
SC_S3_C03_M03,SensorCyclic,94,f5af85467cd8abfd49136f5597153ba4f05279eaca5d537e9891a2abddd67c2c,False,False,False,False,False,False,False,True,M
SC_S1_C03_M02,SensorCyclic,95,f903c136a5fb627c8ea88f35c3da5e6e8746e67c414b5f8615af6c97e3ef7565,False,False,False,False,False,False,False,True,M
SC_S2_C02_M02,SensorCyclic,96,fbe722a8b0316082ce87525884dce2d6878973f188acd9515063918950babd3a,False,False,False,False,False,False,False,True,M
SF_S1_C04_M03,SensorFast,1,00a09c5c64bac0eba37c77f5400d771cd46ae9c12528ffa60bdea8c795809db9,True,True,True,True,True,True,True,True,M
SF_S1_C06_M03,SensorFast,2,02704dcf6e8d56c30f0e7bf98f4383c4afd59933d39cea5e4b5bcbcbf66cb0ea,True,True,True,True,True,True,True,True,M
SF_S3_C04_M03,SensorFast,3,02885a4dca8600b4663fc3a27eab9a94369e0209409b0e5cf2b6207a9261f2e4,True,True,True,True,True,True,True,True,M
SF_S1_C03_M03,SensorFast,4,0810970afa780f7ce1dccc6d7ba099ac2e3753d2a2b81c8e50bc6a0e815fd876,True,True,True,True,True,True,True,True,M
SF_S2_C04_M02,SensorFast,5,0a19a127b4bf52d39d4ca95b0934d5992e474f5a53a4870f1c3150a16010f71e,True,True,True,True,True,True,True,True,M
SF_S3_C04_M02,SensorFast,6,0a361dfd3d2cf82e8deb6ad1eb0b0769dfca8067eb51f902e2047859c91ec19d,True,True,True,True,True,True,True,True,M
SF_S1_C07_M03,SensorFast,7,0bc81b5179860920937ba5bc438211d356d15d84fd226aaf63cd2d1c0c6a22a4,True,True,True,True,True,True,True,True,M
SF_S4_C06_M01,SensorFast,8,0e07b72c71da77ae4441ed8bc1d9829831eaf069a48e9725620c57090a7ad0bc,True,True,True,True,True,True,True,True,M
SF_S4_C04_M03,SensorFast,9,0fe54ad078fec7ee1a7d766af785bdffdd6f8c28198f7d3ebea73ca1612b5611,True,True,True,True,True,True,True,True,M
SF_S4_C07_M02,SensorFast,10,1188f279dcec3b341c12e1d3ff6974ab0fb3a813e6724981aa840160b1404bd2,True,True,True,True,True,True,True,True,M
SF_S2_C03_M03,SensorFast,11,136c84b4a9ecbce05c6c7c46c7890ccdedc7bddfc4091c601577bc9ee2eacc85,True,True,True,True,True,True,True,True,M
SF_S2_C08_M01,SensorFast,12,13d760af26c92fb1e5bb7a0803f9b9a489c9ec321b47da6f2f46568f00165998,True,True,True,True,True,True,True,True,M
SF_S2_C04_M03,SensorFast,13,13da0f7f2e3024f2a6be26a3206ca3f700a44e4a7294ee9af53e276b060ef694,True,True,True,True,True,True,True,True,M
SF_S4_C03_M01,SensorFast,14,16516c9f1d8cc609078cadffc9b0de62ea0533e70ff8d960414fdb811a85c69a,True,True,True,True,True,True,True,True,M
SF_S1_C06_M01,SensorFast,15,16ec8296e0481dcb3d2fb9e3ee3af7e21ed4c8b887da9a8ae9ac3afdeae48263,True,True,True,True,True,True,True,True,M
SF_S4_C05_M02,SensorFast,16,1743a9c8f21b4611ed00ca9bab64f1148ec703500cdbbfdc31c6f36709d36d64,True,True,True,True,True,True,True,True,M
SF_S3_C08_M02,SensorFast,17,1a4bf2a9666e8e855c6e33cd0c1bac3bd390cb1a4b5fc13c61e6924ea7ad283d,True,True,True,True,True,True,True,True,M
SF_S3_C01_M03,SensorFast,18,1a6dd270a1a2f714709bcacd54eb712d76d426f6db5566b5fc8a97d1c29ca034,True,True,True,True,True,True,True,True,M
SF_S2_C01_M02,SensorFast,19,1b8a5c1edf91c34fd62ab87cb58ec387bf815b3ba06bf25b464359cf56817ac8,True,True,True,True,True,True,True,True,M
SF_S1_C07_M01,SensorFast,20,1d5a0d856414cd0ca9fda0533394256374421adafccfe698dbd713915a70cbcb,True,True,True,True,True,True,True,True,M
SF_S4_C08_M03,SensorFast,21,1da9f6c508ecc99cefda1076d8f76196da69225f4d6e753e9da3ed03e4247b9b,True,True,True,True,True,True,True,True,M
SF_S3_C04_M01,SensorFast,22,1e32f175196bb13f5982ef7f7de957ce24d3db5c0c1e7c23a11c8623b5489dc3,True,True,True,True,True,True,True,True,M
SF_S3_C03_M03,SensorFast,23,1fe1b6132ca63f9490042ab7d672acd381ffc1432c886b43ffa86a8bdded2ce8,True,True,True,True,True,True,True,True,M
SF_S4_C03_M03,SensorFast,24,1ff00d0ec9c7a36e97ef0be1eda5c3b0adb05bff3312fe6c05d8fed227513223,True,True,True,True,True,True,True,True,M
SF_S1_C05_M03,SensorFast,25,26d0c629e139a9ef96c66d3182dde8e64381429a3bd5027acd89c7bb4d192ddf,True,True,True,True,True,True,True,True,M
SF_S1_C08_M02,SensorFast,26,2eefda0b122d90cf8c6ea86784b7e5b2b5a4ee2bd353bdcb9dc175446817fd2c,True,True,True,True,True,True,True,True,M
SF_S1_C07_M02,SensorFast,27,31215730a23f1f798f9c8f8f1811f72ae7788d7d9934ae4e45172ef7cf2bde9f,True,True,True,True,True,True,True,True,M
SF_S3_C02_M01,SensorFast,28,32f445616b852cb40b964371bc28fa9af9ab20e1716e8431f4563d459be40627,True,True,True,True,True,True,True,True,M
SF_S3_C08_M03,SensorFast,29,3395326ef905b0d446ff5db7d36f8ff0f90d644b15ea219072ed720aafd401d5,True,True,True,True,True,True,True,True,M
SF_S3_C07_M01,SensorFast,30,349235f9f98461f49a03308a9e773c01a15dc7ae6d41ca3a01ec7591ad149112,True,True,True,True,True,True,True,True,M
SF_S2_C07_M03,SensorFast,31,37e68201f54028cef7bc67abe47eba97ead0adb099a8e7c7bc771665c14b2b5c,True,True,True,True,True,True,True,True,M
SF_S2_C01_M03,SensorFast,32,384928162c4d03f63ba05f01d48bcc7b53fd1d7024cf978bce35673019f2b930,True,True,True,True,True,True,True,True,M
SF_S4_C08_M01,SensorFast,33,4566c76837fb28e9766d252198e9bb4dee68b3c4684e7f0820fe9c5a45062dd8,True,True,True,True,True,True,True,True,M
SF_S2_C02_M03,SensorFast,34,47d8182038dbb3feb15c0ada0a8ddaecf1f518c497d28d6f892c10900de20e68,True,True,True,True,True,True,True,True,M
SF_S2_C05_M03,SensorFast,35,4c7631b4122c55a2a93434c2fc9ed48f8cd61c56f7e34ca1ebaf79feeb002011,True,True,True,True,True,True,True,True,M
SF_S1_C02_M01,SensorFast,36,4c9f0df04828476eda6eec1371466b337fc9e2e02a3f74d07393796cef6b6441,True,True,True,True,True,True,True,True,M
SF_S2_C08_M03,SensorFast,37,4d11beecf2423f8d948c3fecfe72a2c8a601ffb2546b552e12a426b195de7493,True,True,True,True,True,True,True,True,M
SF_S2_C05_M02,SensorFast,38,4f3052d88fcfa529dad5c7bdea03d94ae2ab741e1e4cf7d81040396a9c5e53ff,True,True,True,True,True,True,True,True,M
SF_S4_C05_M01,SensorFast,39,539845b1ed02f4222289b694993ed22ce94aac9ee4e18433012ecffd90954537,True,True,True,True,True,True,True,True,M
SF_S4_C02_M01,SensorFast,40,57be622ffd7ea2fbfba00d4e07d1b3ce256a15aec443e3ac7290534a5e16f862,True,True,True,True,True,True,True,True,M
SF_S4_C02_M02,SensorFast,41,5c149bb1e60fb7066d46a40c0b7d3307a8c7fbc54e9142255537fb11fb2482f5,True,True,True,True,True,True,True,True,M
SF_S3_C07_M03,SensorFast,42,5ff656d3163cac6dcad786e1e6b687f5f452a3966531db47b3e587f27edfcd42,True,True,True,True,True,True,True,True,M
SF_S4_C01_M03,SensorFast,43,604a6096852d713a1bf9767110e5b95fad932205ab3345e40dde65a96111776d,True,True,True,True,True,True,True,True,M
SF_S4_C03_M02,SensorFast,44,6218cc510eb8c7e3c06cab4f3465cb8de68458559d5b78e14a8ffaf5fe03f4b7,True,True,True,True,True,True,True,True,M
SF_S1_C01_M01,SensorFast,45,643adc1a17936a5335c6674d4d84241a0e1a651f3860ca08454688f2762455da,True,True,True,True,True,True,True,True,M
SF_S4_C07_M03,SensorFast,46,64afd26c35b22f64a7103dc32d72f0de8970a9d3fc1c6bf76bc3abfe71379852,True,True,True,True,True,True,True,True,M
SF_S2_C07_M02,SensorFast,47,6da001dd4443f4af45adca917e8b1c491c8761b5d41f396c7a6c426e491a2433,True,True,True,True,True,True,True,True,M
SF_S3_C06_M01,SensorFast,48,6dc6a90ff9905f1b1afeb31026b284a88a7a6c8dec40d6ce8074f681cf5cec03,True,True,True,True,True,True,True,True,M
SF_S3_C07_M02,SensorFast,49,71b02aff97512f21c05f60f79b0dbf66c2b447af096dff18c8f9adf30a31aa11,False,True,True,True,True,True,True,True,M
SF_S4_C01_M01,SensorFast,50,7345c0d5034768614ff5118c39b654d9c627ed80f18b06aa4d8985f6df6406ec,False,True,True,True,True,True,True,True,M
SF_S3_C05_M03,SensorFast,51,75b2a3b824d797e63d475d94f635e46a3b18c34ed6b32872b9ae9c8a3d7d48b6,False,True,True,True,True,True,True,True,M
SF_S3_C06_M03,SensorFast,52,76bedd9fa7ed41bb3018efa17e511992eb259e8a234e7f23e80c45dbfdc017a2,False,True,True,True,True,True,True,True,M
SF_S2_C06_M01,SensorFast,53,7c9809a84d29f49f0b2c60b68d9a40d4cf418924b31dd153a6c1bb4f320d38fe,False,True,True,True,True,True,True,True,M
SF_S1_C04_M02,SensorFast,54,862ec1b5117b469b935fda19b3a303a3fc94218735a118edd52468877d7dcccb,False,True,True,True,True,True,True,True,M
SF_S4_C08_M02,SensorFast,55,8cab4453594f434e02eab2c381b8653a2c143872743c791ecdab693edea90d49,False,True,True,True,True,True,True,True,M
