checker_semantics_verified,crosses_hyperperiod_boundary,derived_deadline_ns,derived_scenario,flow_id,last_absolute_deadline_ns,last_instance_release_ns,period_ns,release_ns,scenario
True,False,400000,M_RING_A100,SF_S2_C04_M03,7981700,7581700,500000,81700,M_RING
True,False,400000,M_RING_A100,SF_S2_C05_M01,7903900,7503900,500000,3900,M_RING
True,False,400000,M_RING_A100,SF_S2_C05_M02,7971100,7571100,500000,71100,M_RING
True,False,400000,M_RING_A100,SF_S2_C05_M03,7978600,7578600,500000,78600,M_RING
True,False,400000,M_RING_A100,SF_S2_C06_M01,7967000,7567000,500000,67000,M_RING
True,False,400000,M_RING_A100,SF_S2_C06_M02,7900200,7500200,500000,200,M_RING
True,False,400000,M_RING_A100,SF_S2_C06_M03,7975400,7575400,500000,75400,M_RING
True,False,400000,M_RING_A100,SF_S2_C07_M01,7912300,7512300,500000,12300,M_RING
True,False,400000,M_RING_A100,SF_S2_C07_M02,7902100,7502100,500000,2100,M_RING
True,False,400000,M_RING_A100,SF_S2_C07_M03,7908100,7508100,500000,8100,M_RING
True,False,400000,M_RING_A100,SF_S2_C08_M01,7935800,7535800,500000,35800,M_RING
True,False,400000,M_RING_A100,SF_S2_C08_M02,7949600,7549600,500000,49600,M_RING
True,False,400000,M_RING_A100,SF_S2_C08_M03,7983500,7583500,500000,83500,M_RING
True,False,400000,M_RING_A100,SF_S3_C01_M01,7964600,7564600,500000,64600,M_RING
True,False,400000,M_RING_A100,SF_S3_C01_M02,7937800,7537800,500000,37800,M_RING
True,False,400000,M_RING_A100,SF_S3_C01_M03,7980900,7580900,500000,80900,M_RING
True,False,400000,M_RING_A100,SF_S3_C02_M01,7974800,7574800,500000,74800,M_RING
True,False,400000,M_RING_A100,SF_S3_C02_M02,7952300,7552300,500000,52300,M_RING
True,False,400000,M_RING_A100,SF_S3_C02_M03,7913900,7513900,500000,13900,M_RING
True,False,400000,M_RING_A100,SF_S3_C03_M01,7918400,7518400,500000,18400,M_RING
True,False,400000,M_RING_A100,SF_S3_C03_M02,7998600,7598600,500000,98600,M_RING
True,False,400000,M_RING_A100,SF_S3_C03_M03,7984000,7584000,500000,84000,M_RING
True,False,400000,M_RING_A100,SF_S3_C04_M01,7970600,7570600,500000,70600,M_RING
True,False,400000,M_RING_A100,SF_S3_C04_M02,7917200,7517200,500000,17200,M_RING
True,False,400000,M_RING_A100,SF_S3_C04_M03,7916600,7516600,500000,16600,M_RING
True,False,400000,M_RING_A100,SF_S3_C05_M01,7985300,7585300,500000,85300,M_RING
True,False,400000,M_RING_A100,SF_S3_C05_M02,7915900,7515900,500000,15900,M_RING
True,False,400000,M_RING_A100,SF_S3_C05_M03,7968300,7568300,500000,68300,M_RING
True,False,400000,M_RING_A100,SF_S3_C06_M01,7977400,7577400,500000,77400,M_RING
True,False,400000,M_RING_A100,SF_S3_C06_M02,7992200,7592200,500000,92200,M_RING
True,False,400000,M_RING_A100,SF_S3_C06_M03,7996500,7596500,500000,96500,M_RING
True,False,400000,M_RING_A100,SF_S3_C07_M01,7920400,7520400,500000,20400,M_RING
True,False,400000,M_RING_A100,SF_S3_C07_M02,7973700,7573700,500000,73700,M_RING
True,False,400000,M_RING_A100,SF_S3_C07_M03,7955700,7555700,500000,55700,M_RING
True,False,400000,M_RING_A100,SF_S3_C08_M01,7977700,7577700,500000,77700,M_RING
True,False,400000,M_RING_A100,SF_S3_C08_M02,7920700,7520700,500000,20700,M_RING
True,False,400000,M_RING_A100,SF_S3_C08_M03,7900300,7500300,500000,300,M_RING
True,False,400000,M_RING_A100,SF_S4_C01_M01,7954700,7554700,500000,54700,M_RING
True,False,400000,M_RING_A100,SF_S4_C01_M02,7995100,7595100,500000,95100,M_RING
True,False,400000,M_RING_A100,SF_S4_C01_M03,7902300,7502300,500000,2300,M_RING
True,False,400000,M_RING_A100,SF_S4_C02_M01,7940300,7540300,500000,40300,M_RING
True,False,400000,M_RING_A100,SF_S4_C02_M02,7943900,7543900,500000,43900,M_RING
True,False,400000,M_RING_A100,SF_S4_C02_M03,7949400,7549400,500000,49400,M_RING
True,False,400000,M_RING_A100,SF_S4_C03_M01,7908700,7508700,500000,8700,M_RING
True,False,400000,M_RING_A100,SF_S4_C03_M02,7929600,7529600,500000,29600,M_RING
True,False,400000,M_RING_A100,SF_S4_C03_M03,7909700,7509700,500000,9700,M_RING
True,False,400000,M_RING_A100,SF_S4_C04_M01,7940200,7540200,500000,40200,M_RING
True,False,400000,M_RING_A100,SF_S4_C04_M02,7995400,7595400,500000,95400,M_RING
True,False,400000,M_RING_A100,SF_S4_C04_M03,7945000,7545000,500000,45000,M_RING
True,False,400000,M_RING_A100,SF_S4_C05_M01,7970700,7570700,500000,70700,M_RING
True,False,400000,M_RING_A100,SF_S4_C05_M02,7963800,7563800,500000,63800,M_RING
True,False,400000,M_RING_A100,SF_S4_C05_M03,7914600,7514600,500000,14600,M_RING
True,False,400000,M_RING_A100,SF_S4_C06_M01,7941100,7541100,500000,41100,M_RING
True,False,400000,M_RING_A100,SF_S4_C06_M02,7953200,7553200,500000,53200,M_RING
True,False,400000,M_RING_A100,SF_S4_C06_M03,7977800,7577800,500000,77800,M_RING
True,False,400000,M_RING_A100,SF_S4_C07_M01,7987200,7587200,500000,87200,M_RING
True,False,400000,M_RING_A100,SF_S4_C07_M02,7983400,7583400,500000,83400,M_RING
True,False,400000,M_RING_A100,SF_S4_C07_M03,7952200,7552200,500000,52200,M_RING
True,False,400000,M_RING_A100,SF_S4_C08_M01,7919300,7519300,500000,19300,M_RING
True,False,400000,M_RING_A100,SF_S4_C08_M02,7936100,7536100,500000,36100,M_RING
True,False,400000,M_RING_A100,SF_S4_C08_M03,7909300,7509300,500000,9300,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C01_M01,7649000,6149000,2000000,149000,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C01_M02,7751800,6251800,2000000,251800,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C01_M03,7709500,6209500,2000000,209500,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C02_M01,7695000,6195000,2000000,195000,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C02_M02,7733400,6233400,2000000,233400,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C02_M03,7715200,6215200,2000000,215200,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C03_M01,7544300,6044300,2000000,44300,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C03_M02,7588700,6088700,2000000,88700,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C03_M03,7531700,6031700,2000000,31700,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C04_M01,7620700,6120700,2000000,120700,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C04_M02,7610000,6110000,2000000,110000,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C04_M03,7708200,6208200,2000000,208200,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C05_M01,7835100,6335100,2000000,335100,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C05_M02,7770000,6270000,2000000,270000,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C05_M03,7704900,6204900,2000000,204900,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C06_M01,7576900,6076900,2000000,76900,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C06_M02,7833500,6333500,2000000,333500,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C06_M03,7838100,6338100,2000000,338100,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C07_M01,7732000,6232000,2000000,232000,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C07_M02,7826900,6326900,2000000,326900,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C07_M03,7887400,6387400,2000000,387400,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C08_M01,7851600,6351600,2000000,351600,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C08_M02,7507000,6007000,2000000,7000,M_RING
True,False,1500000,M_RING_A100,STAT_PLC_C08_M03,7799400,6299400,2000000,299400,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C01_M01_A1_C01_M01,8005900,7565900,500000,65900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M01_A2_C01_M01,7991400,7551400,500000,51400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M01_A3_C01_M01,7958100,7518100,500000,18100,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C01_M01_A4_C01_M01,8034500,7594500,500000,94500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C01_M02_A1_C01_M02,8036800,7596800,500000,96800,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M02_A2_C01_M02,7945900,7505900,500000,5900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C01_M02_A3_C01_M02,8013800,7573800,500000,73800,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M02_A4_C01_M02,7994000,7554000,500000,54000,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M03_A1_C01_M03,7956600,7516600,500000,16600,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M03_A2_C01_M03,7944900,7504900,500000,4900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C01_M03_A3_C01_M03,8023400,7583400,500000,83400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C01_M03_A4_C01_M03,7964500,7524500,500000,24500,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C02_M01_A1_C02_M01,7955700,7515700,500000,15700,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C02_M01_A2_C02_M01,8033300,7593300,500000,93300,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C02_M01_A3_C02_M01,7989400,7549400,500000,49400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C02_M01_A4_C02_M01,7962300,7522300,500000,22300,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C02_M02_A1_C02_M02,8037900,7597900,500000,97900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C02_M02_A2_C02_M02,8023800,7583800,500000,83800,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C02_M02_A3_C02_M02,8034900,7594900,500000,94900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C02_M02_A4_C02_M02,7996600,7556600,500000,56600,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C02_M03_A1_C02_M03,7953300,7513300,500000,13300,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C02_M03_A2_C02_M03,8038500,7598500,500000,98500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C02_M03_A3_C02_M03,8025700,7585700,500000,85700,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C02_M03_A4_C02_M03,7992800,7552800,500000,52800,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C03_M01_A1_C03_M01,8000600,7560600,500000,60600,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M01_A2_C03_M01,7958900,7518900,500000,18900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M01_A3_C03_M01,7953700,7513700,500000,13700,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M01_A4_C03_M01,7994700,7554700,500000,54700,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C03_M02_A1_C03_M02,8015600,7575600,500000,75600,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M02_A2_C03_M02,7994200,7554200,500000,54200,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M02_A3_C03_M02,7958100,7518100,500000,18100,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M02_A4_C03_M02,7951300,7511300,500000,11300,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C03_M03_A1_C03_M03,8027900,7587900,500000,87900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M03_A2_C03_M03,7985300,7545300,500000,45300,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C03_M03_A3_C03_M03,7943900,7503900,500000,3900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C03_M03_A4_C03_M03,8023800,7583800,500000,83800,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M01_A1_C04_M01,7943400,7503400,500000,3400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M01_A2_C04_M01,7967600,7527600,500000,27600,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C04_M01_A3_C04_M01,8015500,7575500,500000,75500,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M01_A4_C04_M01,7984700,7544700,500000,44700,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M02_A1_C04_M02,7972400,7532400,500000,32400,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C04_M02_A2_C04_M02,8024300,7584300,500000,84300,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M02_A3_C04_M02,7954200,7514200,500000,14200,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C04_M02_A4_C04_M02,8014300,7574300,500000,74300,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C04_M03_A1_C04_M03,8036000,7596000,500000,96000,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M03_A2_C04_M03,7953000,7513000,500000,13000,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C04_M03_A3_C04_M03,7949900,7509900,500000,9900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C04_M03_A4_C04_M03,8012300,7572300,500000,72300,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M01_A1_C05_M01,8007900,7567900,500000,67900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M01_A2_C05_M01,8021300,7581300,500000,81300,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C05_M01_A3_C05_M01,7971700,7531700,500000,31700,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M01_A4_C05_M01,8027600,7587600,500000,87600,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C05_M02_A1_C05_M02,7955400,7515400,500000,15400,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M02_A2_C05_M02,8013800,7573800,500000,73800,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M02_A3_C05_M02,8028600,7588600,500000,88600,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C05_M02_A4_C05_M02,7983400,7543400,500000,43400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C05_M03_A1_C05_M03,7971800,7531800,500000,31800,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M03_A2_C05_M03,8036100,7596100,500000,96100,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M03_A3_C05_M03,8007700,7567700,500000,67700,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C05_M03_A4_C05_M03,8005300,7565300,500000,65300,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M01_A1_C06_M01,7941100,7501100,500000,1100,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M01_A2_C06_M01,7958500,7518500,500000,18500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C06_M01_A3_C06_M01,8039400,7599400,500000,99400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M01_A4_C06_M01,7988900,7548900,500000,48900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M02_A1_C06_M02,7999400,7559400,500000,59400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M02_A2_C06_M02,7999500,7559500,500000,59500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C06_M02_A3_C06_M02,8038500,7598500,500000,98500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C06_M02_A4_C06_M02,8037900,7597900,500000,97900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M03_A1_C06_M03,7948500,7508500,500000,8500,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C06_M03_A2_C06_M03,7978600,7538600,500000,38600,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C06_M03_A3_C06_M03,8036400,7596400,500000,96400,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C06_M03_A4_C06_M03,8022500,7582500,500000,82500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C07_M01_A1_C07_M01,8008700,7568700,500000,68700,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C07_M01_A2_C07_M01,8037500,7597500,500000,97500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C07_M01_A3_C07_M01,8024300,7584300,500000,84300,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M01_A4_C07_M01,7969500,7529500,500000,29500,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M02_A1_C07_M02,7957500,7517500,500000,17500,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C07_M02_A2_C07_M02,8038200,7598200,500000,98200,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M02_A3_C07_M02,7970900,7530900,500000,30900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M02_A4_C07_M02,7979900,7539900,500000,39900,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C07_M03_A1_C07_M03,8016100,7576100,500000,76100,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M03_A2_C07_M03,7998100,7558100,500000,58100,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M03_A3_C07_M03,7940100,7500100,500000,100,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C07_M03_A4_C07_M03,7980200,7540200,500000,40200,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M01_A1_C08_M01,7997900,7557900,500000,57900,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M01_A2_C08_M01,7964800,7524800,500000,24800,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C08_M01_A3_C08_M01,8032200,7592200,500000,92200,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M01_A4_C08_M01,7977200,7537200,500000,37200,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C08_M02_A1_C08_M02,8031100,7591100,500000,91100,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M02_A2_C08_M02,7955300,7515300,500000,15300,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C08_M02_A3_C08_M02,8010400,7570400,500000,70400,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M02_A4_C08_M02,7993500,7553500,500000,53500,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M03_A1_C08_M03,7970000,7530000,500000,30000,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M03_A2_C08_M03,7943000,7503000,500000,3000,M_RING
True,False,440000,M_RING_A110,CMD_PLC_C08_M03_A3_C08_M03,7973000,7533000,500000,33000,M_RING
True,True,440000,M_RING_A110,CMD_PLC_C08_M03_A4_C08_M03,8024700,7584700,500000,84700,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C01_PLC_C01_M01,7390800,4090800,4000000,90800,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C01_PLC_C01_M02,7342700,4042700,4000000,42700,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C01_PLC_C01_M03,7556900,4256900,4000000,256900,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C02_PLC_C02_M01,7617700,4317700,4000000,317700,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C02_PLC_C02_M02,7612600,4312600,4000000,312600,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C02_PLC_C02_M03,7753100,4453100,4000000,453100,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C03_PLC_C03_M01,7951800,4651800,4000000,651800,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C03_PLC_C03_M02,7515800,4215800,4000000,215800,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C03_PLC_C03_M03,7965200,4665200,4000000,665200,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C04_PLC_C04_M01,7394500,4094500,4000000,94500,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C04_PLC_C04_M02,7522400,4222400,4000000,222400,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C04_PLC_C04_M03,7439700,4139700,4000000,139700,M_RING
True,True,3300000,M_RING_A110,COORD_CC_C05_PLC_C05_M01,8060300,4760300,4000000,760300,M_RING
True,True,3300000,M_RING_A110,COORD_CC_C05_PLC_C05_M02,8060800,4760800,4000000,760800,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C05_PLC_C05_M03,7722900,4422900,4000000,422900,M_RING
True,True,3300000,M_RING_A110,COORD_CC_C06_PLC_C06_M01,8083800,4783800,4000000,783800,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C06_PLC_C06_M02,7400600,4100600,4000000,100600,M_RING
True,True,3300000,M_RING_A110,COORD_CC_C06_PLC_C06_M03,8039500,4739500,4000000,739500,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C07_PLC_C07_M01,7345500,4045500,4000000,45500,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C07_PLC_C07_M02,7548000,4248000,4000000,248000,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C07_PLC_C07_M03,7695900,4395900,4000000,395900,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C08_PLC_C08_M01,7552200,4252200,4000000,252200,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C08_PLC_C08_M02,7872500,4572500,4000000,572500,M_RING
True,False,3300000,M_RING_A110,COORD_CC_C08_PLC_C08_M03,7386500,4086500,4000000,86500,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C01,7071500,471500,8000000,471500,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C02,6930100,330100,8000000,330100,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C03,7662500,1062500,8000000,1062500,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C04,7906500,1306500,8000000,1306500,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C05,6953600,353600,8000000,353600,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C06,6727300,127300,8000000,127300,M_RING
True,False,6600000,M_RING_A110,IC_NEXT_CC_C07,7683000,1083000,8000000,1083000,M_RING
True,True,6600000,M_RING_A110,IC_NEXT_CC_C08,8099000,1499000,8000000,1499000,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C01,7785700,1185700,8000000,1185700,M_RING
True,True,6600000,M_RING_A110,IC_PREV_CC_C02,8184400,1584400,8000000,1584400,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C03,7248300,648300,8000000,648300,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C04,6834300,234300,8000000,234300,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C05,7517500,917500,8000000,917500,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C06,6916200,316200,8000000,316200,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C07,6827300,227300,8000000,227300,M_RING
True,False,6600000,M_RING_A110,IC_PREV_CC_C08,6620700,20700,8000000,20700,M_RING
True,False,1650000,M_RING_A110,SC_S1_C01_M01,7690600,6040600,2000000,40600,M_RING
True,False,1650000,M_RING_A110,SC_S1_C01_M02,7875500,6225500,2000000,225500,M_RING
True,False,1650000,M_RING_A110,SC_S1_C01_M03,7679200,6029200,2000000,29200,M_RING
True,False,1650000,M_RING_A110,SC_S1_C02_M01,7976700,6326700,2000000,326700,M_RING
True,True,1650000,M_RING_A110,SC_S1_C02_M02,8047300,6397300,2000000,397300,M_RING
True,False,1650000,M_RING_A110,SC_S1_C02_M03,7995100,6345100,2000000,345100,M_RING
True,False,1650000,M_RING_A110,SC_S1_C03_M01,7997300,6347300,2000000,347300,M_RING
True,False,1650000,M_RING_A110,SC_S1_C03_M02,7740500,6090500,2000000,90500,M_RING
True,False,1650000,M_RING_A110,SC_S1_C03_M03,7836100,6186100,2000000,186100,M_RING
True,False,1650000,M_RING_A110,SC_S1_C04_M01,7945900,6295900,2000000,295900,M_RING
True,False,1650000,M_RING_A110,SC_S1_C04_M02,7707300,6057300,2000000,57300,M_RING
True,False,1650000,M_RING_A110,SC_S1_C04_M03,7796500,6146500,2000000,146500,M_RING
True,False,1650000,M_RING_A110,SC_S1_C05_M01,7745100,6095100,2000000,95100,M_RING
True,False,1650000,M_RING_A110,SC_S1_C05_M02,7849700,6199700,2000000,199700,M_RING
True,False,1650000,M_RING_A110,SC_S1_C05_M03,7964200,6314200,2000000,314200,M_RING
True,False,1650000,M_RING_A110,SC_S1_C06_M01,7840900,6190900,2000000,190900,M_RING
True,False,1650000,M_RING_A110,SC_S1_C06_M02,7861700,6211700,2000000,211700,M_RING
True,False,1650000,M_RING_A110,SC_S1_C06_M03,7835100,6185100,2000000,185100,M_RING
True,True,1650000,M_RING_A110,SC_S1_C07_M01,8037800,6387800,2000000,387800,M_RING
True,False,1650000,M_RING_A110,SC_S1_C07_M02,7980400,6330400,2000000,330400,M_RING
True,False,1650000,M_RING_A110,SC_S1_C07_M03,7806900,6156900,2000000,156900,M_RING
True,False,1650000,M_RING_A110,SC_S1_C08_M01,7821500,6171500,2000000,171500,M_RING
True,True,1650000,M_RING_A110,SC_S1_C08_M02,8006200,6356200,2000000,356200,M_RING
True,False,1650000,M_RING_A110,SC_S1_C08_M03,7867200,6217200,2000000,217200,M_RING
True,False,1650000,M_RING_A110,SC_S2_C01_M01,7791100,6141100,2000000,141100,M_RING
True,False,1650000,M_RING_A110,SC_S2_C01_M02,7872300,6222300,2000000,222300,M_RING
True,False,1650000,M_RING_A110,SC_S2_C01_M03,7761300,6111300,2000000,111300,M_RING
