alpha,alpha_den,alpha_num,capped_at_period,deadline_changed,derived_deadline_ns,derived_scenario,flow_id,flow_kind,original_deadline_ns,period_ns,release_ns,source_scenario
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C03_M02,SensorCyclic,1500000,2000000,195300,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C03_M03,SensorCyclic,1500000,2000000,174700,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C04_M01,SensorCyclic,1500000,2000000,334700,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C04_M02,SensorCyclic,1500000,2000000,9100,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C04_M03,SensorCyclic,1500000,2000000,89200,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C05_M01,SensorCyclic,1500000,2000000,37800,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C05_M02,SensorCyclic,1500000,2000000,328500,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C05_M03,SensorCyclic,1500000,2000000,43200,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C06_M01,SensorCyclic,1500000,2000000,2300,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C06_M02,SensorCyclic,1500000,2000000,270800,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C06_M03,SensorCyclic,1500000,2000000,126600,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C07_M01,SensorCyclic,1500000,2000000,77500,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C07_M02,SensorCyclic,1500000,2000000,25300,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C07_M03,SensorCyclic,1500000,2000000,43900,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C08_M01,SensorCyclic,1500000,2000000,396100,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C08_M02,SensorCyclic,1500000,2000000,359800,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,SC_S4_C08_M03,SensorCyclic,1500000,2000000,215500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C01_M01,SensorFast,400000,500000,26200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C01_M02,SensorFast,400000,500000,52500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C01_M03,SensorFast,400000,500000,21000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C02_M01,SensorFast,400000,500000,26700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C02_M02,SensorFast,400000,500000,28600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C02_M03,SensorFast,400000,500000,25500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C03_M01,SensorFast,400000,500000,76700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C03_M02,SensorFast,400000,500000,46800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C03_M03,SensorFast,400000,500000,59400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C04_M01,SensorFast,400000,500000,83100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C04_M02,SensorFast,400000,500000,2200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C04_M03,SensorFast,400000,500000,79700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C05_M01,SensorFast,400000,500000,18400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C05_M02,SensorFast,400000,500000,20200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C05_M03,SensorFast,400000,500000,3000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C06_M01,SensorFast,400000,500000,93900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C06_M02,SensorFast,400000,500000,91500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C06_M03,SensorFast,400000,500000,42500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C07_M01,SensorFast,400000,500000,93900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C07_M02,SensorFast,400000,500000,82300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C07_M03,SensorFast,400000,500000,78700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C08_M01,SensorFast,400000,500000,84800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C08_M02,SensorFast,400000,500000,91400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S1_C08_M03,SensorFast,400000,500000,83800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C01_M01,SensorFast,400000,500000,81400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C01_M02,SensorFast,400000,500000,33800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C01_M03,SensorFast,400000,500000,7600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C02_M01,SensorFast,400000,500000,13300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C02_M02,SensorFast,400000,500000,68400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C02_M03,SensorFast,400000,500000,54400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C03_M01,SensorFast,400000,500000,54200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C03_M02,SensorFast,400000,500000,26000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C03_M03,SensorFast,400000,500000,66500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C04_M01,SensorFast,400000,500000,24000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C04_M02,SensorFast,400000,500000,14600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C04_M03,SensorFast,400000,500000,81700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C05_M01,SensorFast,400000,500000,3900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C05_M02,SensorFast,400000,500000,71100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C05_M03,SensorFast,400000,500000,78600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C06_M01,SensorFast,400000,500000,67000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C06_M02,SensorFast,400000,500000,200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C06_M03,SensorFast,400000,500000,75400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C07_M01,SensorFast,400000,500000,12300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C07_M02,SensorFast,400000,500000,2100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C07_M03,SensorFast,400000,500000,8100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C08_M01,SensorFast,400000,500000,35800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C08_M02,SensorFast,400000,500000,49600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S2_C08_M03,SensorFast,400000,500000,83500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C01_M01,SensorFast,400000,500000,64600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C01_M02,SensorFast,400000,500000,37800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C01_M03,SensorFast,400000,500000,80900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C02_M01,SensorFast,400000,500000,74800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C02_M02,SensorFast,400000,500000,52300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C02_M03,SensorFast,400000,500000,13900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C03_M01,SensorFast,400000,500000,18400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C03_M02,SensorFast,400000,500000,98600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C03_M03,SensorFast,400000,500000,84000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C04_M01,SensorFast,400000,500000,70600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C04_M02,SensorFast,400000,500000,17200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C04_M03,SensorFast,400000,500000,16600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C05_M01,SensorFast,400000,500000,85300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C05_M02,SensorFast,400000,500000,15900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C05_M03,SensorFast,400000,500000,68300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C06_M01,SensorFast,400000,500000,77400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C06_M02,SensorFast,400000,500000,92200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C06_M03,SensorFast,400000,500000,96500,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C07_M01,SensorFast,400000,500000,20400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C07_M02,SensorFast,400000,500000,73700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C07_M03,SensorFast,400000,500000,55700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C08_M01,SensorFast,400000,500000,77700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C08_M02,SensorFast,400000,500000,20700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S3_C08_M03,SensorFast,400000,500000,300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C01_M01,SensorFast,400000,500000,54700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C01_M02,SensorFast,400000,500000,95100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C01_M03,SensorFast,400000,500000,2300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C02_M01,SensorFast,400000,500000,40300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C02_M02,SensorFast,400000,500000,43900,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C02_M03,SensorFast,400000,500000,49400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C03_M01,SensorFast,400000,500000,8700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C03_M02,SensorFast,400000,500000,29600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C03_M03,SensorFast,400000,500000,9700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C04_M01,SensorFast,400000,500000,40200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C04_M02,SensorFast,400000,500000,95400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C04_M03,SensorFast,400000,500000,45000,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C05_M01,SensorFast,400000,500000,70700,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C05_M02,SensorFast,400000,500000,63800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C05_M03,SensorFast,400000,500000,14600,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C06_M01,SensorFast,400000,500000,41100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C06_M02,SensorFast,400000,500000,53200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C06_M03,SensorFast,400000,500000,77800,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C07_M01,SensorFast,400000,500000,87200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C07_M02,SensorFast,400000,500000,83400,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C07_M03,SensorFast,400000,500000,52200,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C08_M01,SensorFast,400000,500000,19300,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C08_M02,SensorFast,400000,500000,36100,M_RING
1/1,1,1,False,False,400000,M_RING_A100,SF_S4_C08_M03,SensorFast,400000,500000,9300,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C01_M01,MachineStatus,1500000,2000000,149000,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C01_M02,MachineStatus,1500000,2000000,251800,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C01_M03,MachineStatus,1500000,2000000,209500,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C02_M01,MachineStatus,1500000,2000000,195000,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C02_M02,MachineStatus,1500000,2000000,233400,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C02_M03,MachineStatus,1500000,2000000,215200,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C03_M01,MachineStatus,1500000,2000000,44300,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C03_M02,MachineStatus,1500000,2000000,88700,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C03_M03,MachineStatus,1500000,2000000,31700,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C04_M01,MachineStatus,1500000,2000000,120700,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C04_M02,MachineStatus,1500000,2000000,110000,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C04_M03,MachineStatus,1500000,2000000,208200,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C05_M01,MachineStatus,1500000,2000000,335100,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C05_M02,MachineStatus,1500000,2000000,270000,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C05_M03,MachineStatus,1500000,2000000,204900,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C06_M01,MachineStatus,1500000,2000000,76900,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C06_M02,MachineStatus,1500000,2000000,333500,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C06_M03,MachineStatus,1500000,2000000,338100,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C07_M01,MachineStatus,1500000,2000000,232000,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C07_M02,MachineStatus,1500000,2000000,326900,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C07_M03,MachineStatus,1500000,2000000,387400,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C08_M01,MachineStatus,1500000,2000000,351600,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C08_M02,MachineStatus,1500000,2000000,7000,M_RING
1/1,1,1,False,False,1500000,M_RING_A100,STAT_PLC_C08_M03,MachineStatus,1500000,2000000,299400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M01_A1_C01_M01,ControlCommand,400000,500000,65900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M01_A2_C01_M01,ControlCommand,400000,500000,51400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M01_A3_C01_M01,ControlCommand,400000,500000,18100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M01_A4_C01_M01,ControlCommand,400000,500000,94500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M02_A1_C01_M02,ControlCommand,400000,500000,96800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M02_A2_C01_M02,ControlCommand,400000,500000,5900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M02_A3_C01_M02,ControlCommand,400000,500000,73800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M02_A4_C01_M02,ControlCommand,400000,500000,54000,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M03_A1_C01_M03,ControlCommand,400000,500000,16600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M03_A2_C01_M03,ControlCommand,400000,500000,4900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M03_A3_C01_M03,ControlCommand,400000,500000,83400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C01_M03_A4_C01_M03,ControlCommand,400000,500000,24500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M01_A1_C02_M01,ControlCommand,400000,500000,15700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M01_A2_C02_M01,ControlCommand,400000,500000,93300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M01_A3_C02_M01,ControlCommand,400000,500000,49400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M01_A4_C02_M01,ControlCommand,400000,500000,22300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M02_A1_C02_M02,ControlCommand,400000,500000,97900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M02_A2_C02_M02,ControlCommand,400000,500000,83800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M02_A3_C02_M02,ControlCommand,400000,500000,94900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M02_A4_C02_M02,ControlCommand,400000,500000,56600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M03_A1_C02_M03,ControlCommand,400000,500000,13300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M03_A2_C02_M03,ControlCommand,400000,500000,98500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M03_A3_C02_M03,ControlCommand,400000,500000,85700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C02_M03_A4_C02_M03,ControlCommand,400000,500000,52800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M01_A1_C03_M01,ControlCommand,400000,500000,60600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M01_A2_C03_M01,ControlCommand,400000,500000,18900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M01_A3_C03_M01,ControlCommand,400000,500000,13700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M01_A4_C03_M01,ControlCommand,400000,500000,54700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M02_A1_C03_M02,ControlCommand,400000,500000,75600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M02_A2_C03_M02,ControlCommand,400000,500000,54200,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M02_A3_C03_M02,ControlCommand,400000,500000,18100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M02_A4_C03_M02,ControlCommand,400000,500000,11300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M03_A1_C03_M03,ControlCommand,400000,500000,87900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M03_A2_C03_M03,ControlCommand,400000,500000,45300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M03_A3_C03_M03,ControlCommand,400000,500000,3900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C03_M03_A4_C03_M03,ControlCommand,400000,500000,83800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M01_A1_C04_M01,ControlCommand,400000,500000,3400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M01_A2_C04_M01,ControlCommand,400000,500000,27600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M01_A3_C04_M01,ControlCommand,400000,500000,75500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M01_A4_C04_M01,ControlCommand,400000,500000,44700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M02_A1_C04_M02,ControlCommand,400000,500000,32400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M02_A2_C04_M02,ControlCommand,400000,500000,84300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M02_A3_C04_M02,ControlCommand,400000,500000,14200,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M02_A4_C04_M02,ControlCommand,400000,500000,74300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M03_A1_C04_M03,ControlCommand,400000,500000,96000,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M03_A2_C04_M03,ControlCommand,400000,500000,13000,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M03_A3_C04_M03,ControlCommand,400000,500000,9900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C04_M03_A4_C04_M03,ControlCommand,400000,500000,72300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M01_A1_C05_M01,ControlCommand,400000,500000,67900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M01_A2_C05_M01,ControlCommand,400000,500000,81300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M01_A3_C05_M01,ControlCommand,400000,500000,31700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M01_A4_C05_M01,ControlCommand,400000,500000,87600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M02_A1_C05_M02,ControlCommand,400000,500000,15400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M02_A2_C05_M02,ControlCommand,400000,500000,73800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M02_A3_C05_M02,ControlCommand,400000,500000,88600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M02_A4_C05_M02,ControlCommand,400000,500000,43400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M03_A1_C05_M03,ControlCommand,400000,500000,31800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M03_A2_C05_M03,ControlCommand,400000,500000,96100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M03_A3_C05_M03,ControlCommand,400000,500000,67700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C05_M03_A4_C05_M03,ControlCommand,400000,500000,65300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M01_A1_C06_M01,ControlCommand,400000,500000,1100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M01_A2_C06_M01,ControlCommand,400000,500000,18500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M01_A3_C06_M01,ControlCommand,400000,500000,99400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M01_A4_C06_M01,ControlCommand,400000,500000,48900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M02_A1_C06_M02,ControlCommand,400000,500000,59400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M02_A2_C06_M02,ControlCommand,400000,500000,59500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M02_A3_C06_M02,ControlCommand,400000,500000,98500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M02_A4_C06_M02,ControlCommand,400000,500000,97900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M03_A1_C06_M03,ControlCommand,400000,500000,8500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M03_A2_C06_M03,ControlCommand,400000,500000,38600,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M03_A3_C06_M03,ControlCommand,400000,500000,96400,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C06_M03_A4_C06_M03,ControlCommand,400000,500000,82500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M01_A1_C07_M01,ControlCommand,400000,500000,68700,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M01_A2_C07_M01,ControlCommand,400000,500000,97500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M01_A3_C07_M01,ControlCommand,400000,500000,84300,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M01_A4_C07_M01,ControlCommand,400000,500000,29500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M02_A1_C07_M02,ControlCommand,400000,500000,17500,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M02_A2_C07_M02,ControlCommand,400000,500000,98200,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M02_A3_C07_M02,ControlCommand,400000,500000,30900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M02_A4_C07_M02,ControlCommand,400000,500000,39900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M03_A1_C07_M03,ControlCommand,400000,500000,76100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M03_A2_C07_M03,ControlCommand,400000,500000,58100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M03_A3_C07_M03,ControlCommand,400000,500000,100,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C07_M03_A4_C07_M03,ControlCommand,400000,500000,40200,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C08_M01_A1_C08_M01,ControlCommand,400000,500000,57900,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C08_M01_A2_C08_M01,ControlCommand,400000,500000,24800,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C08_M01_A3_C08_M01,ControlCommand,400000,500000,92200,M_RING
11/10,10,11,False,True,440000,M_RING_A110,CMD_PLC_C08_M01_A4_C08_M01,ControlCommand,400000,500000,37200,M_RING
